Date,Time,study_ID,subject_ID,participant_ID,age,gender,session,condition,response,corr3,trial_index,accuracy,bias_old,bias_sim,bias_new
11/09/2024,16:54:00,49,18437,2488,16,Female,13,TF,1,2,104,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/09/2024,16:54:00,49,18437,2488,16,Female,13,TR,0,0,110,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/09/2024,16:54:00,49,18437,2488,16,Female,13,TL,1,1,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/09/2024,16:54:00,49,18437,2488,16,Female,13,TF,0,2,122,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TL,1,1,8,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TR,0,0,14,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TL,2,1,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,1,2,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,1,2,38,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TR,1,0,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TR,0,0,50,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TL,0,1,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TL,0,1,62,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TL,2,1,68,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TR,0,0,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TR,2,0,86,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,1,2,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,1,2,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,110,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/18/2024,17:51:00,49,18437,2488,16,Female,14,TF,2,2,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,8,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TL,2,1,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TL,0,1,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TR,0,0,26,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,1,2,32,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TL,1,1,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TL,0,1,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,1,2,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,0,2,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,62,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,68,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,1,2,80,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,86,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TL,0,1,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TR,1,0,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TR,0,0,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TR,2,0,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TR,0,0,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
11/22/2024,15:42:00,49,18437,2488,16,Female,15,TF,2,2,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,2,2,8,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TR,1,0,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TR,1,0,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,1,2,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,1,2,32,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,0,2,38,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,2,2,44,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TL,1,1,50,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TR,1,0,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TL,1,1,62,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,2,2,68,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TR,1,0,74,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TL,2,1,80,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TL,1,1,86,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,0,2,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TR,1,0,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,2,2,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TL,0,1,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,1,2,116,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
12/03/2024,17:23:00,49,18437,2488,16,Female,16,TF,1,2,122,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TR,1,0,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TL,1,1,20,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,2,2,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,38,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TR,1,0,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TR,1,0,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TL,1,1,62,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,68,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,74,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TR,2,0,80,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TL,1,1,86,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,0,2,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TL,0,1,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TL,2,1,104,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TF,1,2,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/16/2024,15:40:00,49,18437,2488,16,Female,2,TR,1,0,122,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,2,2,8,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TR,1,0,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,2,2,20,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TL,0,1,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,1,2,32,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,1,2,38,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TR,1,0,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TR,2,0,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,1,2,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TR,1,0,68,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TL,1,1,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,2,2,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,2,2,86,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TR,0,0,92,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,2,2,98,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TL,0,1,104,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TL,1,1,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/24/2024,15:37:00,49,18437,2488,16,Female,3,TF,0,2,122,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,2,2,8,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TL,0,1,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TR,0,0,20,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TL,0,1,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TR,0,0,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TL,0,1,38,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,1,2,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TR,0,0,50,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,1,2,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,2,2,62,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TR,0,0,68,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TL,2,1,74,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,2,2,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,1,2,86,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,1,2,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TR,0,0,98,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,2,2,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,1,2,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TL,1,1,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
09/28/2024,14:55:00,49,18437,2488,16,Female,4,TF,0,2,122,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TL,0,1,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TR,0,0,14,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,1,2,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,26,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,0,2,32,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TR,0,0,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TR,0,0,44,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TR,2,0,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,56,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,1,2,62,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,68,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TR,0,0,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TL,1,1,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TL,1,1,86,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TL,2,1,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,98,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,1,2,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TL,1,1,116,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/05/2024,15:00:00,49,18437,2488,16,Female,5,TF,2,2,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TL,2,1,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TR,1,0,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TL,1,1,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TL,1,1,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,2,2,44,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TR,1,0,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,62,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,68,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TL,1,1,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TR,0,0,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,86,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,92,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,1,2,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TR,0,0,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TR,1,0,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TL,0,1,116,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/11/2024,17:24:00,49,18437,2488,16,Female,6,TF,2,2,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TL,0,1,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,1,2,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,2,2,20,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,1,2,26,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TL,0,1,32,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TR,0,0,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,1,2,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,1,2,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,1,2,56,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TR,1,0,62,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,2,2,68,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,2,2,74,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,0,2,80,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TR,2,0,86,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TL,2,1,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TF,2,2,104,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TR,0,0,110,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TR,1,0,116,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/13/2024,19:07:00,49,18437,2488,16,Female,7,TL,1,1,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,1,2,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,1,2,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TL,1,1,20,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TR,0,0,26,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TR,0,0,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TR,0,0,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,1,2,44,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TL,2,1,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,2,2,56,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TR,1,0,62,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,0,2,68,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,0,2,74,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,2,2,80,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TL,0,1,86,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,2,2,92,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TL,2,1,98,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,1,2,104,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TL,0,1,110,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TF,1,2,116,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/17/2024,20:22:00,49,18437,2488,16,Female,8,TR,0,0,122,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TF,0,2,8,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TL,0,1,14,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TF,1,2,20,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TF,2,2,26,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TR,0,0,32,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TL,1,1,38,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TF,2,2,44,1,0.03754266211604096,0.17747440273037546,-0.21501706484641636
10/19/2024,11:32:00,49,18437,2488,16,Female,9,TF,0,2,50,0,0.03754266211604096,0.17747440273037546,-0.21501706484641636
